ts,bot_variant,exchange,trading_pair,side,price,amount_base,notional_quote,fee_quote,order_id,state,mid_ref,expected_spread_pct,adverse_drift_30s,fee_source,is_maker,realized_pnl_quote
2026-02-24T01:38:29.375718+00:00,a,bitget_paper_trade,BTC-USDT,buy,64444.0700000000,0.0001225,7.89439857500000000,0.007894398575000000000,paper-B-8b6a5d246085,running,64437.4900000000,0.00425,0.0005318832198413635588336517568,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:38:29.430696+00:00,a,bitget_paper_trade,BTC-USDT,buy,64444.0700000000,0.0001226,7.90084298200000000,0.007900842982000000000,paper-B-0a359c74bc37,running,64437.4900000000,0.00425,0.0005318832198413635588336517568,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:38:29.487703+00:00,a,bitget_paper_trade,BTC-USDT,sell,64430.9100000000,0.0001218,7.84768483800000000,0.007847684838000000000,paper-S-30458f68ec7d,running,64437.4900000000,0.00425,0.0005318832198413635588336517568,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009432016119021897810218978280
2026-02-24T01:38:29.543512+00:00,a,bitget_paper_trade,BTC-USDT,sell,64430.9100000000,0.0001216,7.83479865600000000,0.007834798656000000000,paper-S-c03216c3fba6,running,64437.4900000000,0.00425,0.0005318832198413635588336517568,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009416528407824817518248175360
2026-02-24T01:38:29.597923+00:00,a,bitget_paper_trade,BTC-USDT,sell,64430.9100000000,0.0001215,7.82835556500000000,0.007828355565000000000,paper-S-8c70e1e45fe7,running,64437.4900000000,0.00425,0.0005318832198413635588336517568,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009408784552226277372262773900
2026-02-24T01:38:29.680304+00:00,a,bitget_paper_trade,BTC-USDT,sell,64430.9100000000,0.0001214,7.82191247400000000,0.007821912474000000000,paper-S-71148d6e0d15,running,64437.4900000000,0.00425,0.0005318832198413635588336517568,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009401040696627737226277372440
2026-02-24T01:39:04.309670+00:00,a,bitget_paper_trade,BTC-USDT,buy,64420.2200000000,0.0001224,7.88503492800000000,0.007885034928000000000,paper-B-e6d1c110dadf,running,64413.7750000000,0.00425,0.0001237466094865206637817817819,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:39:04.361593+00:00,a,bitget_paper_trade,BTC-USDT,buy,64420.2200000000,0.0001224,7.88503492800000000,0.007885034928000000000,paper-B-949b35de0535,running,64413.7750000000,0.00425,0.0001237466094865206637817817819,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:39:04.410455+00:00,a,bitget_paper_trade,BTC-USDT,buy,64420.2200000000,0.0001225,7.89147695000000000,0.007891476950000000000,paper-B-e96e2f615846,running,64413.7750000000,0.00425,0.0001237466094865206637817817819,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:39:04.459085+00:00,a,bitget_paper_trade,BTC-USDT,buy,64420.2200000000,0.0001226,7.89791897200000000,0.007897918972000000000,paper-B-8df50689b538,running,64413.7750000000,0.00425,0.0001237466094865206637817817819,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:39:04.513950+00:00,a,bitget_paper_trade,BTC-USDT,sell,64407.3300000000,0.0001218,7.84481279400000000,0.007844812794000000000,paper-S-8b8ba18d7838,running,64413.7750000000,0.00425,0.0001237466094865206637817817819,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009454903311791970802919708370
2026-02-24T01:39:04.568588+00:00,a,bitget_paper_trade,BTC-USDT,sell,64407.3300000000,0.0001217,7.83837206100000000,0.007838372061000000000,paper-S-ab244f7578cf,running,64413.7750000000,0.00425,0.0001237466094865206637817817819,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009447140665394768856447688905
2026-02-24T01:39:04.619308+00:00,a,bitget_paper_trade,BTC-USDT,sell,64407.3300000000,0.0001216,7.83193132800000000,0.007831931328000000000,paper-S-3dcbd4603592,running,64413.7750000000,0.00425,0.0001237466094865206637817817819,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009439378018997566909975669440
2026-02-24T01:39:04.674897+00:00,a,bitget_paper_trade,BTC-USDT,sell,64407.3300000000,0.0001215,7.82549059500000000,0.007825490595000000000,paper-S-092ad1f6a980,running,64413.7750000000,0.00425,0.0001237466094865206637817817819,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009431615372600364963503649975
2026-02-24T01:39:39.335210+00:00,a,bitget_paper_trade,BTC-USDT,buy,64376.8700000000,0.0001225,7.88616657500000000,0.007886166575000000000,paper-B-9099b8c45768,running,64370.4250000000,0.00425,0.0001665083775692401867037313487,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:39:39.394965+00:00,a,bitget_paper_trade,BTC-USDT,buy,64376.8700000000,0.0001225,7.88616657500000000,0.007886166575000000000,paper-B-6ad3434d2c3b,running,64370.4250000000,0.00425,0.0001665083775692401867037313487,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:39:39.453023+00:00,a,bitget_paper_trade,BTC-USDT,buy,64376.8700000000,0.0001226,7.89260426200000000,0.007892604262000000000,paper-B-a6568715bf2d,running,64370.4250000000,0.00425,0.0001665083775692401867037313487,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:39:39.517514+00:00,a,bitget_paper_trade,BTC-USDT,buy,64376.8700000000,0.0001227,7.89904194900000000,0.007899041949000000000,paper-B-ed6159b50a96,running,64370.4250000000,0.00425,0.0001665083775692401867037313487,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:39:39.573477+00:00,a,bitget_paper_trade,BTC-USDT,sell,64363.9800000000,0.0001219,7.84596916200000000,0.007845969162000000000,paper-S-bf44ba5dcb3e,running,64370.4250000000,0.00425,0.0001665083775692401867037313487,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009525771174184075049038551179
2026-02-24T01:39:39.631222+00:00,a,bitget_paper_trade,BTC-USDT,sell,64363.9800000000,0.0001218,7.83953276400000000,0.007839532764000000000,paper-S-a55dc57cbb34,running,64370.4250000000,0.00425,0.0001665083775692401867037313487,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009517956759767189015364196338
2026-02-24T01:39:39.709485+00:00,a,bitget_paper_trade,BTC-USDT,sell,64363.9800000000,0.0001217,7.83309636600000000,0.007833096366000000000,paper-S-e91bfc6d5a98,running,64370.4250000000,0.00425,0.0001665083775692401867037313487,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009510142345350302981689841497
2026-02-24T01:39:39.774282+00:00,a,bitget_paper_trade,BTC-USDT,sell,64363.9800000000,0.0001215,7.82022357000000000,0.007820223570000000000,paper-S-0f1aa6fae531,running,64370.4250000000,0.00425,0.0001665083775692401867037313487,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009494513516516530914341131815
2026-02-24T01:56:42.928995+00:00,a,bitget_paper_trade,BTC-USDT,buy,64222.6700000000,0.0001227,7.88012160900000000,0.007880121609000000000,paper-B-27e27ea2e0b6,running,64216.2450000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:56:42.991438+00:00,a,bitget_paper_trade,BTC-USDT,buy,64222.6700000000,0.0001227,7.88012160900000000,0.007880121609000000000,paper-B-bc27acb31893,running,64216.2450000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:56:43.043268+00:00,a,bitget_paper_trade,BTC-USDT,buy,64222.6700000000,0.0001228,7.88654387600000000,0.007886543876000000000,paper-B-96e53ae01b70,running,64216.2450000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:56:43.102499+00:00,a,bitget_paper_trade,BTC-USDT,buy,64222.6700000000,0.0001229,7.89296614300000000,0.007892966143000000000,paper-B-f1057af44698,running,64216.2450000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:56:43.152561+00:00,a,bitget_paper_trade,BTC-USDT,sell,64209.8200000000,0.0001221,7.84001902200000000,0.007840019022000000000,paper-S-1e8570872422,running,64216.2450000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01350142239492631048693783950
2026-02-24T01:56:43.217135+00:00,a,bitget_paper_trade,BTC-USDT,sell,64209.8200000000,0.0001220,7.83359804000000000,0.007833598040000000000,paper-S-bbda3e87f2f1,running,64216.2450000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01349036471892718983952839000
2026-02-24T01:56:43.264220+00:00,a,bitget_paper_trade,BTC-USDT,sell,64209.8200000000,0.0001219,7.82717705800000000,0.007827177058000000000,paper-S-1c94fdbc99fc,running,64216.2450000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01347930704292806919211894050
2026-02-24T01:56:43.318499+00:00,a,bitget_paper_trade,BTC-USDT,sell,64209.8200000000,0.0001218,7.82075607600000000,0.007820756076000000000,paper-S-19e0e184e5da,running,64216.2450000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01346824936692894854470949100
2026-02-24T01:57:16.802472+00:00,a,bitget_paper_trade,BTC-USDT,buy,64200.8300000000,0.0001228,7.88386192400000000,0.007883861924000000000,paper-B-04058ece5d97,running,64194.4050000000,0.00425,0.0002361018954107538339498172897,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:57:16.855278+00:00,a,bitget_paper_trade,BTC-USDT,buy,64200.8300000000,0.0001228,7.88386192400000000,0.007883861924000000000,paper-B-efa7b7b90d2e,running,64194.4050000000,0.00425,0.0002361018954107538339498172897,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:57:16.905342+00:00,a,bitget_paper_trade,BTC-USDT,buy,64200.8300000000,0.0001229,7.89028200700000000,0.007890282007000000000,paper-B-fb72fa25ceb0,running,64194.4050000000,0.00425,0.0002361018954107538339498172897,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:57:16.957361+00:00,a,bitget_paper_trade,BTC-USDT,buy,64200.8300000000,0.0001230,7.89670209000000000,0.007896702090000000000,paper-B-bdb442b1f453,running,64194.4050000000,0.00425,0.0002361018954107538339498172897,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:57:17.010813+00:00,a,bitget_paper_trade,BTC-USDT,sell,64187.9800000000,0.0001221,7.83735235800000000,0.007837352358000000000,paper-S-a4cc98ce9774,running,64194.4050000000,0.00425,0.0002361018954107538339498172897,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01087125401571789358760724524
2026-02-24T01:57:17.060489+00:00,a,bitget_paper_trade,BTC-USDT,sell,64187.9800000000,0.0001220,7.83093356000000000,0.007830933560000000000,paper-S-feaac5f11ba3,running,64194.4050000000,0.00425,0.0002361018954107538339498172897,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01086235044977545469032009762
2026-02-24T01:57:17.112784+00:00,a,bitget_paper_trade,BTC-USDT,sell,64187.9800000000,0.0001219,7.82451476200000000,0.007824514762000000000,paper-S-f01de1eea036,running,64194.4050000000,0.00425,0.0002361018954107538339498172897,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01085344688383301579303295000
2026-02-24T01:57:17.160324+00:00,a,bitget_paper_trade,BTC-USDT,sell,64187.9800000000,0.0001218,7.81809596400000000,0.007818095964000000000,paper-S-d4aed87ea00b,running,64194.4050000000,0.00425,0.0002361018954107538339498172897,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01084454331789057689574580238
2026-02-24T01:57:51.839227+00:00,a,bitget_paper_trade,BTC-USDT,buy,64166.8800000000,0.0001228,7.87969286400000000,0.007879692864000000000,paper-B-96740ef4779b,running,64160.4550000000,0.00425,0.0002264122071863359220107336215,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:57:51.891491+00:00,a,bitget_paper_trade,BTC-USDT,buy,64166.8800000000,0.0001228,7.87969286400000000,0.007879692864000000000,paper-B-fc9c87cec086,running,64160.4550000000,0.00425,0.0002264122071863359220107336215,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:57:51.940695+00:00,a,bitget_paper_trade,BTC-USDT,buy,64166.8800000000,0.0001229,7.88610955200000000,0.007886109552000000000,paper-B-a41df38350c1,running,64160.4550000000,0.00425,0.0002264122071863359220107336215,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:57:51.989536+00:00,a,bitget_paper_trade,BTC-USDT,buy,64166.8800000000,0.0001230,7.89252624000000000,0.007892526240000000000,paper-B-101bfd75304d,running,64160.4550000000,0.00425,0.0002264122071863359220107336215,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:57:52.040482+00:00,a,bitget_paper_trade,BTC-USDT,sell,64154.0300000000,0.0001222,7.83962246600000000,0.007839622466000000000,paper-S-5673cbaa1470,running,64160.4550000000,0.00425,0.0002264122071863359220107336215,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01065258647370714266181835711
2026-02-24T01:57:52.086553+00:00,a,bitget_paper_trade,BTC-USDT,sell,64154.0300000000,0.0001221,7.83320706300000000,0.007833207063000000000,paper-S-abae769e631c,running,64160.4550000000,0.00425,0.0002264122071863359220107336215,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01064386913616728411626858758
2026-02-24T01:57:52.137657+00:00,a,bitget_paper_trade,BTC-USDT,sell,64154.0300000000,0.0001220,7.82679166000000000,0.007826791660000000000,paper-S-ac77983c5932,running,64160.4550000000,0.00425,0.0002264122071863359220107336215,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01063515179862742557071881806
2026-02-24T01:57:52.184629+00:00,a,bitget_paper_trade,BTC-USDT,sell,64154.0300000000,0.0001219,7.82037625700000000,0.007820376257000000000,paper-S-ed8f9f1473ec,running,64160.4550000000,0.00425,0.0002264122071863359220107336215,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01062643446108756702516904854
2026-02-24T01:58:26.878359+00:00,a,bitget_paper_trade,BTC-USDT,buy,64176.7500000000,0.0001228,7.88090490000000000,0.007880904900000000000,paper-B-02040b26148d,running,64170.3250000000,0.00425,0.00004238899051943733913709261862,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:59:44.097885+00:00,a,bitget_paper_trade,BTC-USDT,buy,64168.7800000000,0.0001228,7.87992618400000000,0.007879926184000000000,paper-B-565544b963d1,running,64162.3550000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:59:44.155276+00:00,a,bitget_paper_trade,BTC-USDT,buy,64168.7800000000,0.0001228,7.87992618400000000,0.007879926184000000000,paper-B-e918d9ab8c1a,running,64162.3550000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:59:44.210495+00:00,a,bitget_paper_trade,BTC-USDT,buy,64168.7800000000,0.0001229,7.88634306200000000,0.007886343062000000000,paper-B-b3673b53b833,running,64162.3550000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:59:44.264060+00:00,a,bitget_paper_trade,BTC-USDT,buy,64168.7800000000,0.0001230,7.89275994000000000,0.007892759940000000000,paper-B-ab9bd015fecd,running,64162.3550000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T01:59:44.319742+00:00,a,bitget_paper_trade,BTC-USDT,sell,64155.9300000000,0.0001222,7.83985464600000000,0.007839854646000000000,paper-S-11738a3c800b,running,64162.3550000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009635418891506903683425258736
2026-02-24T01:59:44.374446+00:00,a,bitget_paper_trade,BTC-USDT,sell,64155.9300000000,0.0001221,7.83343905300000000,0.007833439053000000000,paper-S-8351da34ace1,running,64162.3550000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009627533933330547788430639048
2026-02-24T01:59:44.438116+00:00,a,bitget_paper_trade,BTC-USDT,sell,64155.9300000000,0.0001220,7.82702346000000000,0.007827023460000000000,paper-S-3c065b4b268b,running,64162.3550000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009619648975154191893436019360
2026-02-24T01:59:44.497169+00:00,a,bitget_paper_trade,BTC-USDT,sell,64155.9300000000,0.0001219,7.82060786700000000,0.007820607867000000000,paper-S-83f075ee0cee,running,64162.3550000000,0.00425,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009611764016977835998441399672
2026-02-24T02:00:15.199784+00:00,a,bitget_paper_trade,BTC-USDT,buy,64162.8500000000,0.0001228,7.87919798000000000,0.007879197980000000000,paper-B-fda33fd36234,running,64156.4250000000,0.00425,0.0003052542293253951651563282638,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:00:15.251763+00:00,a,bitget_paper_trade,BTC-USDT,buy,64162.8500000000,0.0001228,7.87919798000000000,0.007879197980000000000,paper-B-d617259d2ae7,running,64156.4250000000,0.00425,0.0003052542293253951651563282638,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:00:15.301091+00:00,a,bitget_paper_trade,BTC-USDT,buy,64162.8500000000,0.0001229,7.88561426500000000,0.007885614265000000000,paper-B-634fb418e032,running,64156.4250000000,0.00425,0.0003052542293253951651563282638,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:00:15.353775+00:00,a,bitget_paper_trade,BTC-USDT,buy,64162.8500000000,0.0001230,7.89203055000000000,0.007892030550000000000,paper-B-c34fcc9bb6db,running,64156.4250000000,0.00425,0.0003052542293253951651563282638,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:00:15.404081+00:00,a,bitget_paper_trade,BTC-USDT,sell,64150.0000000000,0.0001222,7.83913000000000000,0.007839130000000000000,paper-S-415fc5c29319,running,64156.4250000000,0.00425,0.0003052542293253951651563282638,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009631067541300628281142439792
2026-02-24T02:00:15.454638+00:00,a,bitget_paper_trade,BTC-USDT,sell,64150.0000000000,0.0001221,7.83271500000000000,0.007832715000000000000,paper-S-da42220a18da,running,64156.4250000000,0.00425,0.0003052542293253951651563282638,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009623186143967321711354270856
2026-02-24T02:00:15.511003+00:00,a,bitget_paper_trade,BTC-USDT,sell,64150.0000000000,0.0001220,7.82630000000000000,0.007826300000000000000,paper-S-4d6ba89f4e1e,running,64156.4250000000,0.00425,0.0003052542293253951651563282638,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009615304746634015141566101920
2026-02-24T02:00:15.562353+00:00,a,bitget_paper_trade,BTC-USDT,sell,64150.0000000000,0.0001219,7.81988500000000000,0.007819885000000000000,paper-S-443036c48bc7,running,64156.4250000000,0.00425,0.0003052542293253951651563282638,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.009607423349300708571777932984
2026-02-24T02:00:46.381408+00:00,a,bitget_paper_trade,BTC-USDT,buy,64196.6000000000,0.0001228,7.88334248000000000,0.007883342480000000000,paper-B-7f7473a7f0ec,running,64190.1750000000,0.00425,0.0003498643593800465888419762427,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:00:46.499291+00:00,a,bitget_paper_trade,BTC-USDT,buy,64196.6000000000,0.0001228,7.88334248000000000,0.007883342480000000000,paper-B-a4ceca483b57,running,64190.1750000000,0.00425,0.0003498643593800465888419762427,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:00:46.581700+00:00,a,bitget_paper_trade,BTC-USDT,buy,64196.6000000000,0.0001229,7.88976214000000000,0.007889762140000000000,paper-B-48b395d9dc33,running,64190.1750000000,0.00425,0.0003498643593800465888419762427,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:00:46.641499+00:00,a,bitget_paper_trade,BTC-USDT,buy,64196.6000000000,0.0001230,7.89618180000000000,0.007896181800000000000,paper-B-10194049d806,running,64190.1750000000,0.00425,0.0003498643593800465888419762427,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:00:46.697806+00:00,a,bitget_paper_trade,BTC-USDT,sell,64183.7500000000,0.0001221,7.83683587500000000,0.007836835875000000000,paper-S-21763306f579,running,64190.1750000000,0.00425,0.0003498643593800465888419762427,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.008480593444696777606558143579
2026-02-24T02:00:46.749518+00:00,a,bitget_paper_trade,BTC-USDT,sell,64183.7500000000,0.0001220,7.83041750000000000,0.007830417500000000000,paper-S-1fc530aa5bfb,running,64190.1750000000,0.00425,0.0003498643593800465888419762427,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.008473647831719957968878734780
2026-02-24T02:00:46.803077+00:00,a,bitget_paper_trade,BTC-USDT,sell,64183.7500000000,0.0001219,7.82399912500000000,0.007823999125000000000,paper-S-d19878cfc014,running,64190.1750000000,0.00425,0.0003498643593800465888419762427,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.008466702218743138331199325981
2026-02-24T02:00:46.855318+00:00,a,bitget_paper_trade,BTC-USDT,sell,64183.7500000000,0.0001218,7.81758075000000000,0.007817580750000000000,paper-S-981654729d21,running,64190.1750000000,0.00425,0.0003498643593800465888419762427,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.008459756605766318693519917182
2026-02-24T02:01:17.487686+00:00,a,bitget_paper_trade,BTC-USDT,buy,64147.3400000000,0.0001229,7.88370808600000000,0.007883708086000000000,paper-B-5cf3e07d7f14,running,64140.9250000000,0.00425,0.0007672513745288901299926351657,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:01:17.544686+00:00,a,bitget_paper_trade,BTC-USDT,buy,64147.3400000000,0.0001229,7.88370808600000000,0.007883708086000000000,paper-B-433bde33fdba,running,64140.9250000000,0.00425,0.0007672513745288901299926351657,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:01:17.595586+00:00,a,bitget_paper_trade,BTC-USDT,buy,64147.3400000000,0.0001229,7.88370808600000000,0.007883708086000000000,paper-B-bdd5a9a9d841,running,64140.9250000000,0.00425,0.0007672513745288901299926351657,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:01:17.645776+00:00,a,bitget_paper_trade,BTC-USDT,buy,64147.3400000000,0.0001231,7.89653755400000000,0.007896537554000000000,paper-B-2fcd6aa99abb,running,64140.9250000000,0.00425,0.0007672513745288901299926351657,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:01:17.698823+00:00,a,bitget_paper_trade,BTC-USDT,sell,64134.5100000000,0.0001222,7.83723712200000000,0.007837237122000000000,paper-S-87183fccbde4,running,64140.9250000000,0.00425,0.0007672513745288901299926351657,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01063525389017039686682233258
2026-02-24T02:01:17.747300+00:00,a,bitget_paper_trade,BTC-USDT,sell,64134.5100000000,0.0001221,7.83082367100000000,0.007830823671000000000,paper-S-9d075f1d76af,running,64140.9250000000,0.00425,0.0007672513745288901299926351657,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01062655073641411994630938468
2026-02-24T02:01:17.796413+00:00,a,bitget_paper_trade,BTC-USDT,sell,64134.5100000000,0.0001220,7.82441022000000000,0.007824410220000000000,paper-S-865450340043,running,64140.9250000000,0.00425,0.0007672513745288901299926351657,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01061784758265784302579643678
2026-02-24T02:01:17.844620+00:00,a,bitget_paper_trade,BTC-USDT,sell,64134.5100000000,0.0001219,7.81799676900000000,0.007817996769000000000,paper-S-59a1f1360a82,running,64140.9250000000,0.00425,0.0007672513745288901299926351657,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.01060914442890156610528348888
2026-02-24T02:03:54.034523+00:00,a,bitget_paper_trade,BTC-USDT,buy,64223.3100000000,0.0001227,7.88020013700000000,0.007880200137000000000,paper-B-c343ceca8063,running,64216.8850000000,0.00605364881543776944219307494,0.0004041068409259281040339879714,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:03:54.090296+00:00,a,bitget_paper_trade,BTC-USDT,buy,64223.3100000000,0.0001229,7.89304479900000000,0.007893044799000000000,paper-B-c4261445864a,running,64216.8850000000,0.00605364881543776944219307494,0.0004041068409259281040339879714,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T02:03:54.146648+00:00,a,bitget_paper_trade,BTC-USDT,buy,64223.3100000000,0.0001230,7.89946713000000000,0.007899467130000000000,paper-B-40bb70f54cda,running,64216.8850000000,0.00605364881543776944219307494,0.0004041068409259281040339879714,project:/home/hummingbot/project_config/fee_profiles.json,False,0
